audio,audio_filepath,data_type,transcription
575298922_445838_445847_34171,/train/id/id-aa-train/voices-aa/575298922_445838_445847_34171.ogg,id,AA 66 58 217
1051072005_433188_433192_35009,/train/id/id-aa-train/voices-aa/1051072005_433188_433192_35009.ogg,id,"A. 492, 28, 74"
763941567_432383_432386_34425,/train/id/id-aa-train/voices-aa/763941567_432383_432386_34425.ogg,id,A-A-413-38-63
1051072005_434769_434770_35114,/train/id/id-aa-train/voices-aa/1051072005_434769_434770_35114.ogg,id,AA 591 11 82
1051072005_444386_444387_34357,/train/id/id-aa-train/voices-aa/1051072005_444386_444387_34357.ogg,id,AA 688-806-81
1878274529_461030_461034_34285,/train/id/id-aa-train/voices-aa/1878274529_461030_461034_34285.ogg,id,A A 53 54 38 4
671891258_422423_422424_34495,/train/id/id-aa-train/voices-aa/671891258_422423_422424_34495.ogg,id,AA114-2531
1051072005_434272_434273_34466,/train/id/id-aa-train/voices-aa/1051072005_434272_434273_34466.ogg,id,AA 226 44 26
1043664892_428797_428798_34404,/train/id/id-aa-train/voices-aa/1043664892_428797_428798_34404.ogg,id,A.A. 78-94-62
575298922_446171_446176_35037,/train/id/id-aa-train/voices-aa/575298922_446171_446176_35037.ogg,id,A.A. 197-75-55
1268975918_425568_425569_34540,/train/id/id-aa-train/voices-aa/1268975918_425568_425569_34540.ogg,id,AA 321-96-98
912272968_435805_435814_34609,/train/id/id-aa-train/voices-aa/912272968_435805_435814_34609.ogg,id,A A 589 32 85
713611046_480009_480032_34351,/train/id/id-aa-train/voices-aa/713611046_480009_480032_34351.ogg,id,A A 8 6 9 7 8 4 3
568204248_439078_439081_34969,/train/id/id-aa-train/voices-aa/568204248_439078_439081_34969.ogg,id,A. A. 997-35-64
815993798_463901_463910_34349,/train/id/id-aa-train/voices-aa/815993798_463901_463910_34349.ogg,id,AA 543 57 92
1082554792_482077_482089_35129,/train/id/id-aa-train/voices-aa/1082554792_482077_482089_35129.ogg,id,آآ بشه سنید دونی چیت میشه سرکید
527731854_466965_466972_34205,/train/id/id-aa-train/voices-aa/527731854_466965_466972_34205.ogg,id,AA 876 98 48
1013880018_466994_467022_35010,/train/id/id-aa-train/voices-aa/1013880018_466994_467022_35010.ogg,id,A A 5 2 7 4 2 4 5
763941567_452366_452373_34730,/train/id/id-aa-train/voices-aa/763941567_452366_452373_34730.ogg,id,AA-943-49-38
1082554792_474808_474823_34962,/train/id/id-aa-train/voices-aa/1082554792_474808_474823_34962.ogg,id,AA-569-8846
713611046_453698_453710_34824,/train/id/id-aa-train/voices-aa/713611046_453698_453710_34824.ogg,id,A-A-1-7-7-8-8-6-9
539261624_468170_468181_34769,/train/id/id-aa-train/voices-aa/539261624_468170_468181_34769.ogg,id,A.A. 379-97-44
568204248_439952_439957_34524,/train/id/id-aa-train/voices-aa/568204248_439952_439957_34524.ogg,id,AA 829-74-52
1297961140_460796_460803_34301,/train/id/id-aa-train/voices-aa/1297961140_460796_460803_34301.ogg,id,A A 5 5 2 8 6 5 3
1347919237_442781_442796_34197,/train/id/id-aa-train/voices-aa/1347919237_442781_442796_34197.ogg,id,"A, A, 2, 1, 1, 8, 3, 8, 9"
1043664892_429013_429014_34427,/train/id/id-aa-train/voices-aa/1043664892_429013_429014_34427.ogg,id,AA89-3252
1082554792_465269_465282_34508,/train/id/id-aa-train/voices-aa/1082554792_465269_465282_34508.ogg,id,AA 294 84 23
976055738_446543_446551_34838,/train/id/id-aa-train/voices-aa/976055738_446543_446551_34838.ogg,id,A A 7 Ç 7 6 3 6 7
671891258_481329_481338_34430,/train/id/id-aa-train/voices-aa/671891258_481329_481338_34430.ogg,id,AA 595 57 23
910545275_415469_415470_35156,/train/id/id-aa-train/voices-aa/910545275_415469_415470_35156.ogg,id,A-A-86-87-85-2
892642911_424135_424136_34204,/train/id/id-aa-train/voices-aa/892642911_424135_424136_34204.ogg,id,AA 83 24 97 5
954206432_424311_424312_34938,/train/id/id-aa-train/voices-aa/954206432_424311_424312_34938.ogg,id,A A 4 9 7 1 9 5 1
539261624_466627_466645_34641,/train/id/id-aa-train/voices-aa/539261624_466627_466645_34641.ogg,id,AA 483 68 87
976055738_448684_448698_34477,/train/id/id-aa-train/voices-aa/976055738_448684_448698_34477.ogg,id,A A 939 69 19
1051072005_444342_444343_34572,/train/id/id-aa-train/voices-aa/1051072005_444342_444343_34572.ogg,id,A.A. 787-31-32
5196964268_445252_445255_34218,/train/id/id-aa-train/voices-aa/5196964268_445252_445255_34218.ogg,id,A.A. 767-57-25
619589413_435558_435597_34611,/train/id/id-aa-train/voices-aa/619589413_435558_435597_34611.ogg,id,AA 488-2963
912272968_432215_432216_34487,/train/id/id-aa-train/voices-aa/912272968_432215_432216_34487.ogg,id,AA 284-19-58
1051072005_444069_444070_34588,/train/id/id-aa-train/voices-aa/1051072005_444069_444070_34588.ogg,id,AA239-52-13
1297961140_462926_462936_34848,/train/id/id-aa-train/voices-aa/1297961140_462926_462936_34848.ogg,id,A A 5 3 9 8 6 8 2
1013880018_448565_448587_34455,/train/id/id-aa-train/voices-aa/1013880018_448565_448587_34455.ogg,id,A. 7996 413
1013880018_461692_461710_34467,/train/id/id-aa-train/voices-aa/1013880018_461692_461710_34467.ogg,id,AA 3812642
1043664892_429061_429062_34868,/train/id/id-aa-train/voices-aa/1043664892_429061_429062_34868.ogg,id,A A 934 2544
5196964268_423125_423126_34257,/train/id/id-aa-train/voices-aa/5196964268_423125_423126_34257.ogg,id,"A, A, 4, 4, 4, 9, 8, 7, 9"
919361428_427485_427486_34201,/train/id/id-aa-train/voices-aa/919361428_427485_427486_34201.ogg,id,A.A. 664-531-8
919361428_427803_427804_35083,/train/id/id-aa-train/voices-aa/919361428_427803_427804_35083.ogg,id,A.A. 71-58-11-2
2016758610_479433_479447_34281,/train/id/id-aa-train/voices-aa/2016758610_479433_479447_34281.ogg,id,A.A. 673-94-24
1878274529_447723_447730_34797,/train/id/id-aa-train/voices-aa/1878274529_447723_447730_34797.ogg,id,AA-351-526-6
539261624_463928_463935_34899,/train/id/id-aa-train/voices-aa/539261624_463928_463935_34899.ogg,id,A.A. 458-67-37
1128232293_447249_447258_34326,/train/id/id-aa-train/voices-aa/1128232293_447249_447258_34326.ogg,id,"AA-266, 267, 4"
1009209372_463263_463269_34976,/train/id/id-aa-train/voices-aa/1009209372_463263_463269_34976.ogg,id,A A 19-19-164
1297961140_471142_471149_34279,/train/id/id-aa-train/voices-aa/1297961140_471142_471149_34279.ogg,id,A A 1 1 3 6 4 3 3
1128232293_445062_445063_34237,/train/id/id-aa-train/voices-aa/1128232293_445062_445063_34237.ogg,id,AA-596-238-5
1043664892_446805_446813_34758,/train/id/id-aa-train/voices-aa/1043664892_446805_446813_34758.ogg,id,AA 28 11 379
575298922_443195_443199_34312,/train/id/id-aa-train/voices-aa/575298922_443195_443199_34312.ogg,id,A.A. 768-78-32
2016758610_481387_481396_34460,/train/id/id-aa-train/voices-aa/2016758610_481387_481396_34460.ogg,id,A.A. 357-16-57
912272968_434098_434103_34362,/train/id/id-aa-train/voices-aa/912272968_434098_434103_34362.ogg,id,АА 942-1965
568204248_439873_439877_34479,/train/id/id-aa-train/voices-aa/568204248_439873_439877_34479.ogg,id,AA 223 27 13
910545275_415587_415588_34844,/train/id/id-aa-train/voices-aa/910545275_415587_415588_34844.ogg,id,ААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААА
828296631_448705_448715_34663,/train/id/id-aa-train/voices-aa/828296631_448705_448715_34663.ogg,id,AA 381-88-41
815993798_465535_465547_34802,/train/id/id-aa-train/voices-aa/815993798_465535_465547_34802.ogg,id,AA 464-81-55
1269496718_431733_431734_34755,/train/id/id-aa-train/voices-aa/1269496718_431733_431734_34755.ogg,id,a a 4 7 4 2 6 9 2
671891258_471724_471735_34618,/train/id/id-aa-train/voices-aa/671891258_471724_471735_34618.ogg,id,АА 192-43-49
1013880018_446189_446216_34442,/train/id/id-aa-train/voices-aa/1013880018_446189_446216_34442.ogg,id,A9354429
1013880018_449630_449645_35028,/train/id/id-aa-train/voices-aa/1013880018_449630_449645_35028.ogg,id,AA 13 17 961
640339050_480783_480810_34916,/train/id/id-aa-train/voices-aa/640339050_480783_480810_34916.ogg,id,"A, A, 6, 6, 1, 3, 8, 5, 1"
919361428_427267_427268_35130,/train/id/id-aa-train/voices-aa/919361428_427267_427268_35130.ogg,id,"A, A, 44, 12, 85, 4"
619589413_438690_438693_34786,/train/id/id-aa-train/voices-aa/619589413_438690_438693_34786.ogg,id,A.A. 989-8519
1201653758_470395_470479_34167,/train/id/id-aa-train/voices-aa/1201653758_470395_470479_34167.ogg,id,"A.A. 455, 67, 19"
568204248_439418_439423_34865,/train/id/id-aa-train/voices-aa/568204248_439418_439423_34865.ogg,id,АА 949-69-22
1043664892_429279_429282_34920,/train/id/id-aa-train/voices-aa/1043664892_429279_429282_34920.ogg,id,AA722-16-42
919361428_427291_427292_34986,/train/id/id-aa-train/voices-aa/919361428_427291_427292_34986.ogg,id,AA 46 28 14 7
539261624_455077_455084_34529,/train/id/id-aa-train/voices-aa/539261624_455077_455084_34529.ogg,id,A.A. 322-79-26
809763511_479385_479407_35001,/train/id/id-aa-train/voices-aa/809763511_479385_479407_35001.ogg,id,A A 2 6 7 4 3 8 1
705098248_421208_421210_34353,/train/id/id-aa-train/voices-aa/705098248_421208_421210_34353.ogg,id,AA 496-52-44
314849420_422525_422526_34488,/train/id/id-aa-train/voices-aa/314849420_422525_422526_34488.ogg,id,A-A-4-9-7-9-8-3-3
912272968_434502_434506_35016,/train/id/id-aa-train/voices-aa/912272968_434502_434506_35016.ogg,id,"АА 445, 66, 25"
1150481435_413518_413519_34461,/train/id/id-aa-train/voices-aa/1150481435_413518_413519_34461.ogg,id,A.A. 554-66-64
1297961140_473045_473054_34895,/train/id/id-aa-train/voices-aa/1297961140_473045_473054_34895.ogg,id,A A 2 3 2 9 7 7 4
1009209372_463167_463176_34323,/train/id/id-aa-train/voices-aa/1009209372_463167_463176_34323.ogg,id,АА 7597-145
912272968_434401_434405_34168,/train/id/id-aa-train/voices-aa/912272968_434401_434405_34168.ogg,id,A.A. 395-17-79
1878274529_426951_426952_34642,/train/id/id-aa-train/voices-aa/1878274529_426951_426952_34642.ogg,id,AA 6693 738
1201653758_464282_464293_34652,/train/id/id-aa-train/voices-aa/1201653758_464282_464293_34652.ogg,id,AA 138 47 34
1043664892_444836_444837_34734,/train/id/id-aa-train/voices-aa/1043664892_444836_444837_34734.ogg,id,АА 1947-647
1013880018_446423_446436_34992,/train/id/id-aa-train/voices-aa/1013880018_446423_446436_34992.ogg,id,A-A-6-7-5-2-8-4-8
1201653758_471217_471367_34416,/train/id/id-aa-train/voices-aa/1201653758_471217_471367_34416.ogg,id,A.A. 17-63-885
1051072005_444536_444537_34444,/train/id/id-aa-train/voices-aa/1051072005_444536_444537_34444.ogg,id,A.A. 173-13-92
527731854_459920_459921_34481,/train/id/id-aa-train/voices-aa/527731854_459920_459921_34481.ogg,id,A.A. 552-3192
1082554792_451123_451128_34911,/train/id/id-aa-train/voices-aa/1082554792_451123_451128_34911.ogg,id,AA 863-6129
2016758610_471134_471145_34843,/train/id/id-aa-train/voices-aa/2016758610_471134_471145_34843.ogg,id,АА 696 47 42
1082554792_481734_481744_34365,/train/id/id-aa-train/voices-aa/1082554792_481734_481744_34365.ogg,id,AA 757 696-2
1269496718_441318_441321_34675,/train/id/id-aa-train/voices-aa/1269496718_441318_441321_34675.ogg,id,A A 5 2 6 4 1 3 9
1013880018_446611_446620_34677,/train/id/id-aa-train/voices-aa/1013880018_446611_446620_34677.ogg,id,AA 4814162
5196964268_445316_445319_34261,/train/id/id-aa-train/voices-aa/5196964268_445316_445319_34261.ogg,id,A.A. 756-36-19
619589413_436471_436481_34580,/train/id/id-aa-train/voices-aa/619589413_436471_436481_34580.ogg,id,AA 469 93 35
910545275_414538_414541_34386,/train/id/id-aa-train/voices-aa/910545275_414538_414541_34386.ogg,id,A A 63 29 24 1
1082554792_472088_472110_34248,/train/id/id-aa-train/voices-aa/1082554792_472088_472110_34248.ogg,id,AA-915-56-65
1128232293_466441_466462_34870,/train/id/id-aa-train/voices-aa/1128232293_466441_466462_34870.ogg,id,AA 123 968 1
1878274529_449998_450005_34603,/train/id/id-aa-train/voices-aa/1878274529_449998_450005_34603.ogg,id,A A 9 4 9 7 8 5 3
5028632961_419515_419516_35075,/train/id/id-aa-train/voices-aa/5028632961_419515_419516_35075.ogg,id,A A yetti yetti bir beş bir beş beş.
1268975918_426372_426373_34685,/train/id/id-aa-train/voices-aa/1268975918_426372_426373_34685.ogg,id,AA 215 683 4
713611046_478781_478817_35041,/train/id/id-aa-train/voices-aa/713611046_478781_478817_35041.ogg,id,"A, A, 6, 5, 8, 3, 9, 8, 6"
568204248_435017_435018_34716,/train/id/id-aa-train/voices-aa/568204248_435017_435018_34716.ogg,id,AA962-6436
575298922_446559_446564_35067,/train/id/id-aa-train/voices-aa/575298922_446559_446564_35067.ogg,id,АА 62-26-225
815993798_451599_451607_34880,/train/id/id-aa-train/voices-aa/815993798_451599_451607_34880.ogg,id,A.A. 557-52-94
910545275_414408_414409_35007,/train/id/id-aa-train/voices-aa/910545275_414408_414409_35007.ogg,id,AA 144 38 22
809763511_479967_479980_34584,/train/id/id-aa-train/voices-aa/809763511_479967_479980_34584.ogg,id,A A 5 7 6 1 3 4 9
1051072005_432861_432862_34336,/train/id/id-aa-train/voices-aa/1051072005_432861_432862_34336.ogg,id,AA 335 68 46
1051072005_432607_432608_35119,/train/id/id-aa-train/voices-aa/1051072005_432607_432608_35119.ogg,id,AA 124 32 76
1043664892_428721_428722_34334,/train/id/id-aa-train/voices-aa/1043664892_428721_428722_34334.ogg,id,AA 285 1748
828296631_467952_467972_34658,/train/id/id-aa-train/voices-aa/828296631_467952_467972_34658.ogg,id,AA 51 67 449
329749591_485281_485286_34395,/train/id/id-aa-train/voices-aa/329749591_485281_485286_34395.ogg,id,A689-46-34
640339050_467514_467533_34266,/train/id/id-aa-train/voices-aa/640339050_467514_467533_34266.ogg,id,"A, A, 9, 7, 8, 8, 9, 4, 1"
671891258_481511_481536_34859,/train/id/id-aa-train/voices-aa/671891258_481511_481536_34859.ogg,id,AA 648 2395
954206432_433000_433002_34718,/train/id/id-aa-train/voices-aa/954206432_433000_433002_34718.ogg,id,A A 4 1 6 7 6 6 5
568204248_435909_435915_35017,/train/id/id-aa-train/voices-aa/568204248_435909_435915_35017.ogg,id,AA 857-91-13
1269496718_436138_436146_34549,/train/id/id-aa-train/voices-aa/1269496718_436138_436146_34549.ogg,id,"Abīšu sociālās odztoklis, odztoklis."
1150481435_413697_413698_34484,/train/id/id-aa-train/voices-aa/1150481435_413697_413698_34484.ogg,id,AA6661784
763941567_432403_432406_34310,/train/id/id-aa-train/voices-aa/763941567_432403_432406_34310.ogg,id,AA 558-81-33
2016758610_480249_480255_34779,/train/id/id-aa-train/voices-aa/2016758610_480249_480255_34779.ogg,id,AA 614-7374
1150481435_416252_416253_34846,/train/id/id-aa-train/voices-aa/1150481435_416252_416253_34846.ogg,id,A A 14 16 9 16 6
5196964268_424592_424593_34223,/train/id/id-aa-train/voices-aa/5196964268_424592_424593_34223.ogg,id,AA 548-41-11
912272968_437237_437247_35100,/train/id/id-aa-train/voices-aa/912272968_437237_437247_35100.ogg,id,A.A. 979-46-89
1009209372_463423_463430_34448,/train/id/id-aa-train/voices-aa/1009209372_463423_463430_34448.ogg,id,A A 39 S 462
828296631_472203_472215_34489,/train/id/id-aa-train/voices-aa/828296631_472203_472215_34489.ogg,id,A.A. 599-33-33
1013880018_448666_448689_34625,/train/id/id-aa-train/voices-aa/1013880018_448666_448689_34625.ogg,id,A. 2392628
1043664892_428895_428896_34231,/train/id/id-aa-train/voices-aa/1043664892_428895_428896_34231.ogg,id,A A 925 74 44
1043664892_446127_446135_34403,/train/id/id-aa-train/voices-aa/1043664892_446127_446135_34403.ogg,id,АА 3616644
1878274529_454043_454048_34211,/train/id/id-aa-train/voices-aa/1878274529_454043_454048_34211.ogg,id,"АА-4141, 357."
1297961140_471443_471449_34668,/train/id/id-aa-train/voices-aa/1297961140_471443_471449_34668.ogg,id,A-A-2-3-5-8-5-3-8
2016758610_482987_482991_34980,/train/id/id-aa-train/voices-aa/2016758610_482987_482991_34980.ogg,id,AA 549-97-98
1297961140_442799_442800_34389,/train/id/id-aa-train/voices-aa/1297961140_442799_442800_34389.ogg,id,A A 1 3 9 1 3 4 1
705098248_419724_419725_34997,/train/id/id-aa-train/voices-aa/705098248_419724_419725_34997.ogg,id,AA 451 75 93
1051072005_444135_444136_34361,/train/id/id-aa-train/voices-aa/1051072005_444135_444136_34361.ogg,id,AA897-7871
860296669_431208_431211_34751,/train/id/id-aa-train/voices-aa/860296669_431208_431211_34751.ogg,id,A A 7 3 6 1 6 5 2
329749591_485910_485911_34561,/train/id/id-aa-train/voices-aa/329749591_485910_485911_34561.ogg,id,A.A. 8536-127
426881765_466500_466539_35143,/train/id/id-aa-train/voices-aa/426881765_466500_466539_35143.ogg,id,"A, A, 9, 9, 5, 8, 2, 3, 8"
1009209372_485626_485629_34213,/train/id/id-aa-train/voices-aa/1009209372_485626_485629_34213.ogg,id,Aaa 3 son şey 41-16
329749591_487203_487204_34949,/train/id/id-aa-train/voices-aa/329749591_487203_487204_34949.ogg,id,A47-64-9-68
671891258_470147_470159_34236,/train/id/id-aa-train/voices-aa/671891258_470147_470159_34236.ogg,id,AA 115-3154
527731854_458514_458521_34748,/train/id/id-aa-train/voices-aa/527731854_458514_458521_34748.ogg,id,АА 345-9266
892642911_470940_470955_34633,/train/id/id-aa-train/voices-aa/892642911_470940_470955_34633.ogg,id,AA 869 75 93
575298922_443600_443601_34744,/train/id/id-aa-train/voices-aa/575298922_443600_443601_34744.ogg,id,AA 272 54 88
575298922_443109_443113_34638,/train/id/id-aa-train/voices-aa/575298922_443109_443113_34638.ogg,id,AA 131 78 55
1013880018_450180_450187_34217,/train/id/id-aa-train/voices-aa/1013880018_450180_450187_34217.ogg,id,A.A. 1866482
2016758610_472673_472687_34164,/train/id/id-aa-train/voices-aa/2016758610_472673_472687_34164.ogg,id,A.A. 419-72-27
1051072005_433027_433028_34207,/train/id/id-aa-train/voices-aa/1051072005_433027_433028_34207.ogg,id,AA215 1249
1013880018_442643_442646_34422,/train/id/id-aa-train/voices-aa/1013880018_442643_442646_34422.ogg,id,5-5-3-2-4-8-8
5028632961_418999_419000_34291,/train/id/id-aa-train/voices-aa/5028632961_418999_419000_34291.ogg,id,A A 4 7 4 9 7 6 1
892642911_423679_423680_34514,/train/id/id-aa-train/voices-aa/892642911_423679_423680_34514.ogg,id,AA 55 76 176
919361428_427725_427726_34335,/train/id/id-aa-train/voices-aa/919361428_427725_427726_34335.ogg,id,AA 463 53 77
1009209372_485650_485651_34882,/train/id/id-aa-train/voices-aa/1009209372_485650_485651_34882.ogg,id,A A 639 34 77
809763511_474474_474497_35150,/train/id/id-aa-train/voices-aa/809763511_474474_474497_35150.ogg,id,"A.A. 9, 7, 7, 4, 8, 1, 3"
1043664892_429554_429555_34684,/train/id/id-aa-train/voices-aa/1043664892_429554_429555_34684.ogg,id,A A 719-47-43
892642911_423739_423740_34278,/train/id/id-aa-train/voices-aa/892642911_423739_423740_34278.ogg,id,AA6624569
341881303_440289_440297_34282,/train/id/id-aa-train/voices-aa/341881303_440289_440297_34282.ogg,id,A A 6 8 3 4 2 3 1
1347919237_442907_442908_35134,/train/id/id-aa-train/voices-aa/1347919237_442907_442908_35134.ogg,id,"A, A, 2, 4, 3, 1, 5, 1, 6"
1347919237_442669_442674_34709,/train/id/id-aa-train/voices-aa/1347919237_442669_442674_34709.ogg,id,"A, A, 4, 2, 8, 7, 6, 8, 1"
575298922_446408_446413_35072,/train/id/id-aa-train/voices-aa/575298922_446408_446413_35072.ogg,id,AA-89-56-428
671891258_476547_476563_34918,/train/id/id-aa-train/voices-aa/671891258_476547_476563_34918.ogg,id,AA 662-3995
5028632961_420725_420730_35066,/train/id/id-aa-train/voices-aa/5028632961_420725_420730_35066.ogg,id,A A 9 3 9 3 9 5 3
1009209372_485063_485064_34553,/train/id/id-aa-train/voices-aa/1009209372_485063_485064_34553.ogg,id,"Aa 929, 51, 18"
575298922_446493_446499_34698,/train/id/id-aa-train/voices-aa/575298922_446493_446499_34698.ogg,id,A.A. 6455393
